system:index,bio01,bio02,bio04,bio05,bio06,bio12,bio15,coordinat0,coordinat1,dem,gbifID,taxonKey,X,Y
000000000000000001f6,20.3371086120605,1.02113282680511,59.0280876159668,3.25937509536743,0.608828127384186,1568.06640625,17.13671875,15,,1.72339749336243,4852868722,3189866,-90.1236984884853,29.7935907070239
201,14.0300779342651,1.40878903865814,78.9604263305664,3.15226554870605,-0.424257814884186,1414.078125,17,15,,286.874267578125,4852745236,3189866,-87.4595104638809,35.5858782525301
206,4.53359365463257,0.8007031083107,97.6107025146484,2.29382801055908,-1.25597655773163,644.8359375,33.26171875,15,,196.901962280273,4852683535,3189866,36.0207520827674,55.5219393793497
234,9.85312461853027,0.992890596389771,77.6967544555664,2.63425779342651,-0.5507031083107,579.94921875,25.3125,15,,184.913040161133,4852089609,3189866,19.2820492344117,48.0755304616635
236,7.98593759536743,0.840195298194885,76.4207000732422,2.3824999332428,-0.602968752384186,527.33203125,38.578125,15,,60.1764221191406,4852082228,3189866,18.5948883847725,53.0077109231726
240,14.068359375,1.21355473995209,85.4377746582031,3.1682813167572,-0.451679676771164,1267.40234375,14.48828125,15,,140.526245117188,4851960756,3189866,-88.0783890990887,36.9858709965731
243,10.2238283157349,0.871914088726044,64.619026184082,2.49468755722046,-0.159804686903954,659.9296875,25.1796875,15,,141.186614990234,4851923129,3189866,7.7703804456232,48.6104397649338
247,2.26328134536743,0.909804701805115,117.847106933594,2.4088671207428,-1.86082029342651,500.7578125,52.859375,15,,221.933609008789,4851883758,3189866,61.3262486612959,56.7950394847148
0000000000000000026e,6.26406240463257,0.8387890458107,99.1134796142578,2.44996094703674,-1.1189843416214,600.52734375,24.51953125,15,,188.918914794922,4846962276,3189866,35.7434807201631,51.0750205899818
278,5.24062490463257,1.1201171875,110.803283691406,2.65667963027954,-1.72390627861023,831.28515625,13.8046875,15,,143.624282836914,4846800175,3189866,-76.7191591389132,45.6725387403658
0000000000000000027c,8.20976543426514,0.8505859375,73.4294891357422,2.33894538879395,-0.561601579189301,627.63671875,37.4921875,15,,248.891021728516,4607627404,3189866,18.5825901840671,50.7965497291941
284,6.80507802963257,0.834140598773956,79.2848434448242,2.27121090888977,-0.773242175579071,572.46484375,30.94921875,15,,135.849517822266,4607430755,3189866,23.0830404815816,53.1049014897336
0000000000000000029c,7.13124990463257,0.860507786273956,82.1039428710938,2.32722663879395,-0.897578120231628,663.65234375,39.23046875,15,,309.378997802734,4606875485,3189866,21.8160493446597,49.9338385301818
0000000000000000029d,5.78632831573486,0.8426952958107,101.026756286621,2.42195320129395,-1.2101172208786,606.28515625,26.23046875,15,,237.714569091797,4606866842,3189866,36.7449413075544,51.8250993554851
000000000000000002a5,15.3800783157349,1.27679681777954,75.1557846069336,3.17519521713257,-0.144140630960464,1149.41015625,11.8203125,15,,207.003921508789,4606762222,3189866,-80.7383609552346,35.1509687494844
000000000000000002b6,4.201171875,0.820078134536743,97.0161361694336,2.28382802009583,-1.29046869277954,612.55078125,36.68359375,15,,141.582183837891,4600072048,3189866,35.7431016965736,56.8628401162324
000000000000000002c3,7.806640625,0.829960942268372,78.487190246582,2.359375,-0.655585944652557,504.81640625,38.34375,15,,112.837997436523,4599743265,3189866,21.2075782513107,52.0787018096977
399,7.40976572036743,0.720742166042328,73.7449645996094,2.18234372138977,-0.576874971389771,782.4140625,28.3203125,15,,23.1557388305664,4525172842,3189866,20.5095416542022,54.7097988453845
0000000000000000039a,9.77734375,0.962773442268372,73.9309005737305,2.60648441314697,-0.422382801771164,635.1015625,28.4375,15,,166.405700683594,4525161612,3189866,16.7982095519139,48.0256197435723
0000000000000000039f,4.85234355926514,0.764531254768372,89.5546112060547,2.21199226379395,-1.083984375,627.80859375,31.9375,15,,63.4436988830566,4522819517,3189866,28.3519588773438,57.3409895221934
000000000000000003bc,7.90781259536743,0.810078144073486,90.4312896728516,2.47929692268372,-0.814609348773956,630.77734375,27.3359375,15,,154.913543701172,4510425711,3189866,30.5126385882963,50.3480979362491
000000000000000003c2,19.486328125,1.23023438453674,69.8905868530273,3.52066397666931,0.293242186307907,839.66015625,31.05859375,15,,209.97639465332,4510171115,3189866,-97.6486812258343,30.4118495271852
000000000000000003d7,6.09726572036743,0.839999973773956,98.7076187133789,2.43902349472046,-1.12941408157349,606.57421875,26.1484375,15,,172.838439941406,4465589123,3189866,35.2598510790074,51.6703819262337
000000000000000003d8,0.933984398841858,1.03476560115814,128.604415893555,2.5045702457428,-2.11855459213257,509.140625,37.671875,15,,219.851654052734,4465525950,3189866,84.583029097223,55.1819685968329
30000000,4.921875,0.817460954189301,102.677772521973,2.39351558685303,-1.30730473995209,608.26953125,31.234375,15,,138.013778686523,4442567845,3189866,38.7466897387599,55.0340691330922
000000000000000003ef,8.16289043426514,0.918476581573486,80.3549194335938,2.40437507629395,-0.765390634536743,668.03125,43.46484375,15,,314.150634765625,4438779216,3189866,25.0324702801271,48.5117108085095
000000000000000003f7,3.33046865463257,0.8447265625,99.8435134887695,2.27257823944092,-1.47222661972046,618.9453125,31.9609375,15,,125.587142944336,4436230993,3189866,37.2726402444213,58.5063086959957
405,6.58320331573486,1.17976558208466,112.379371643066,2.79507803916931,-1.62351560592651,792.1953125,49.328125,15,,342.970123291016,4431036003,3189866,-92.6513978889448,44.0854688707265
413,3.53125,0.861679673194885,117.591873168945,2.50382804870605,-1.71234369277954,559.84765625,29.390625,15,,82.308723449707,4424670922,3189866,51.4235885193297,55.7253100601952
0000000000000000042f,17.0082035064697,1.51164066791534,67.5763702392578,3.61445307731628,0.225351557135582,284.26171875,82.5859375,15,,94.1208877563477,4421005275,3189866,-119.324429414948,36.3284612691625
435,16.8835945129395,1.49257814884186,73.9274597167969,3.51937508583069,0.0320312492549419,461.58203125,50.81640625,15,,1172.83618164063,4420908597,3189866,-110.793540366458,33.2863198392681
0000000000000000045f,3.474609375,1.20445311069489,86.8479309082031,2.26624989509583,-1.53425776958466,653.34375,20.9765625,15,,711.836608886719,4416701798,3189866,-122.803210479097,53.91857149536
461,4.47578144073486,0.792148411273956,106.665153503418,2.39488291740418,-1.40910160541534,601.1015625,29.9453125,15,,117.045845031738,4416687050,3189866,42.0073806294859,55.9124897451157
462,-0.132421880960464,1.01632809638977,120.706443786621,2.29988288879395,-2.25835943222046,526.7109375,55.9140625,15,,219.432968139648,4416657148,3189866,60.0302912039309,59.7606181495216
495,7.12851572036743,0.851640641689301,86.8322677612305,2.3857421875,-0.876289069652557,689.6875,39.8203125,15,,242.459579467773,4407499096,3189866,27.4474703605618,50.1920115629742
000000000000000004b1,10.4914064407349,0.700585961341858,82.6353530883789,2.59410166740418,-0.408867180347443,457.62109375,24.671875,15,,75.6566390991211,4407207719,3189866,29.7316894662,46.1895804257149
000000000000000004c4,5.30781269073486,0.8828125,111.684104919434,2.56910157203674,-1.41171872615814,534.25,24.640625,15,,174.604965209961,4405500578,3189866,42.8049399030063,52.4941384184431
000000000000000004d1,7.052734375,0.849023461341858,88.91796875,2.40804696083069,-0.917148411273956,628.71484375,35.65625,15,,140.951477050781,4405249901,3189866,28.3418590134578,51.7830901644606
400000000,7.330078125,0.819882810115814,87.9196472167969,2.42832040786743,-0.837343752384186,608.39453125,32.1328125,15,,220.73258972168,4400425880,3189866,30.0551883294254,48.6998804138639
000000000000000004eb,0.513671875,0.5166015625,74.0118713378906,1.45097661018372,-1.1971093416214,1016.94921875,27.1328125,15,,258.934326171875,4400389950,3189866,158.644608599293,53.0214984636299
000000000000000004ed,14.0523433685303,1.31792974472046,70.1919937133789,2.9765625,-0.243125006556511,1617.546875,13.4453125,15,,422.556274414063,4400377654,3189866,-83.5224720435704,34.6116493952722
000000000000000004fd,9.591796875,1.12031245231628,95.7704696655273,2.89554691314697,-0.907929658889771,851.64453125,21.51953125,15,,204.011657714844,4400072915,3189866,-83.7839002201318,41.4504121533042
502,2.09921884536743,1.18480467796326,108.957855224609,2.27328133583069,-1.97660160064697,454.41796875,67.7734375,15,,746.462951660156,4399864410,3189866,-112.995239348001,53.4953492961754
507,3.88203120231628,0.820742189884186,101.058746337891,2.31398439407349,-1.42621088027954,601.16796875,34.078125,15,,121.356063842773,4177544436,3189866,38.290991906603,57.5371409184335
534,1.04140627384186,1.03003907203674,121.285705566406,2.38957023620605,-2.09230470657349,582.5859375,40.9765625,15,,315.505065917969,4171470921,3189866,58.4602283457094,56.4089615973053
535,1.64179682731628,0.900273442268372,124.391677856445,2.40562510490418,-2.00500011444092,449.59765625,50.0625,15,,126.485900878906,4171453950,3189866,63.6415387830745,56.0745290182969
0000000000000000053b,1.68710935115814,1.11953127384186,127.309257507324,2.55921864509583,-2.08835935592651,496.859375,49.05859375,15,,323.633728027344,4165963325,3189866,86.9297692587315,53.7106213177326
0000000000000000053d,7.802734375,0.879999995231628,95.8943786621094,2.60246086120605,-0.911328136920929,554.875,19.3828125,15,,133.258636474609,4165866722,3189866,33.8949603784571,49.7738593616874
548,16.0874996185303,1.36304688453674,73.0289077758789,3.26687502861023,-0.0489843748509884,1194.11328125,13.73046875,15,,186.637130737305,4162513769,3189866,-82.3880410627653,34.3303202507092
0000000000000000054d,1.92851567268372,1.1141015291214,134.913833618164,2.6731641292572,-2.15457034111023,352.73828125,39.01953125,15,,168.839080810547,4162445929,3189866,80.8290590706617,52.9543577790682
550,4.10078144073486,0.850820302963257,113.666366577148,2.48542976379395,-1.51863276958466,555.62890625,26.96875,15,,218.084762573242,4162311452,3189866,44.7998882051054,53.7772982557848
551,1.84140622615814,1.12968754768372,128.440826416016,2.59730458259583,-2.0869140625,451.01171875,33.3203125,15,,200.106201171875,4162290585,3189866,83.9839711661978,53.7235616289897
0000000000000000055c,7.10039043426514,0.890742182731628,108.729026794434,2.78089833259583,-1.1456640958786,508.37890625,21.265625,15,,123.432205200195,4162025751,3189866,40.588459001471,50.0302487540584
565,3.49882817268372,1.35753905773163,89.0103149414063,2.35589838027954,-1.6746484041214,435.6875,55.75,15,,1108.46142578125,4153955705,3189866,-113.946650985168,50.8437582320469
0000000000000000057e,-1.01796877384186,1.09414064884186,126.790390014648,2.27687501907349,-2.37777352333069,586.4140625,43.3125,15,,1054.06665039063,4145706365,3189866,58.7733285852782,54.6105214195306
582,5.10738086700439,0.88004469871521,93.9976959228516,2.35349178314209,-1.27935075759888,1092.73681640625,12.4367628097534,15,,12.2148485183716,4145590386,3189866,-64.0571002466494,46.8374298404669
591,14.0363283157349,1.05992186069489,61.5797653198242,2.97679686546326,0.169101566076279,398.8515625,28.7734375,15,,329.348388671875,4145276424,3189866,-1.26929203306548,41.8731616877772
0000000000000000059f,7.71367168426514,0.860000014305115,97.0609359741211,2.60933589935303,-0.9257031083107,548.3671875,18.5703125,15,,115.087509155273,4138420594,3189866,34.778250328831,49.4821182161646
000000000000000005a4,13.013671875,1.18906247615814,35.2746467590332,2.48621082305908,0.352304697036743,864.1796875,86.8125,15,,337.818206787109,4138386105,3189866,-122.309779733826,37.3130396999655
000000000000000005b3,10.203125,0.964609384536743,73.5370712280273,2.62644529342651,-0.417656242847443,835.5546875,25.0390625,15,,185.193206787109,4138038491,3189866,16.8550898449517,46.1811393474208
000000000000000005c4,5.96171855926514,0.839999973773956,100.996559143066,2.43421864509583,-1.19230473041534,598.44921875,25.609375,15,,208.492736816406,4137627411,3189866,36.7557813822153,51.4309995452805
000000000000000005d9,1.82109379768372,1.13945317268372,122.705741882324,2.50054693222046,-1.99417972564697,501.1171875,51.69140625,15,,432.9208984375,4133891099,3189866,85.8517102334441,51.9114899792946
5000,2.408203125,0.970390617847443,123.060859680176,2.49808597564697,-1.9308203458786,475.94140625,53.73046875,15,,224.035110473633,4133609665,3189866,61.1351583447516,55.415589819225
000000000000000005f6,6.93828105926514,0.743593752384186,75.1143341064453,2.18960928916931,-0.653476536273956,574.91796875,33.51171875,15,,104.071937561035,4129809018,3189866,18.2706582289744,53.6167304859512
0000000000000000060c,2.005859375,1.12652349472046,128.547027587891,2.60882806777954,-2.09363269805908,478.37890625,51.21484375,15,,265.332733154297,4126953066,3189866,87.2388919801606,53.8252603467156
0000000000000000060d,6.33359384536743,0.688085913658142,78.9517211914063,2.12996101379395,-0.7245312333107,648.1484375,30.7734375,15,,58.7494316101074,4126946226,3189866,23.3062809167213,56.6085108285481
0000000000000000061b,14.8214845657349,1.16785156726837,60.6633605957031,3.13000011444092,0.194414064288139,386.24609375,38.515625,15,,852.702575683594,4121345129,3189866,-1.81439930044502,37.9450013376641
628,7.20390605926514,0.858593761920929,87.2265625,2.39203119277954,-0.882656276226044,665.55078125,40.0078125,15,,247.066650390625,4121125607,3189866,27.720309376719,50.1410217424281
0000000000000000062a,17.392578125,1.28363275527954,37.7517204284668,2.99410152435303,0.623203098773956,336.125,85.1953125,15,,173.959838867188,4121085031,3189866,-117.03745904396,32.8422112107491
632,8.26015663146973,1.14691400527954,89.2072296142578,2.69035148620605,-0.967929661273956,1104.21875,16.4453125,15,,379.083526611328,4120965241,3189866,-80.149701647866,41.6338283569356
636,13.68359375,1.21167969703674,86.8540267944336,3.1617968082428,-0.484492182731628,1182.421875,16.1015625,15,,134.713592529297,4120863564,3189866,-88.0490214595507,37.5161294574447
639,22.3460941314697,1.24960935115814,43.1394538879395,3.33082032203674,0.934179663658142,1283.12109375,53.796875,15,,40.9456634521484,4116657618,3189866,-81.7933708871767,27.8143295224309
649,9.85585975646973,0.850781261920929,49.9642181396484,2.22617197036743,0.00746093736961484,713.57421875,13.9453125,15,,182.774658203125,4116205047,3189866,0.383451476888971,48.9497595186969
0000000000000000064e,5.03085947036743,0.709726572036743,85.9211349487305,2.16199207305908,-0.977929711341858,597.71875,34.1875,15,,68.7371063232422,4116085900,3189866,26.7384911294681,58.3771017838711
650,5.86640644073486,0.838046848773956,97.1454696655273,2.41796875,-1.11082029342651,589.21484375,28.98828125,15,,154.829833984375,4112218107,3189866,34.1682988139323,52.3926403602645
659,20.8382816314697,1.33261716365814,65.0208969116211,3.59031248092651,0.388125002384186,704.453125,34.453125,15,,120.441505432129,4112134967,3189866,-98.1736690292606,29.109537850819
0000000000000000065a,1.84804689884186,1.11828124523163,133.764770507813,2.62839841842651,-2.18535161018372,369.11328125,48.94921875,15,,309.837005615234,4112128066,3189866,60.6189282157941,53.0376716231507
0000000000000000065b,8.05976581573486,1.50941407680511,87.4195709228516,3.06113290786743,-1.01738286018372,464.71484375,20.06640625,15,,1489.80981445313,4112121354,3189866,-111.737799605536,39.9074784658919
0000000000000000066d,4.88515615463257,0.899999976158142,114.244338989258,2.58124995231628,-1.48164057731628,516.83203125,25.83203125,15,,185.651611328125,4111885065,3189866,44.2074698755487,52.4735195351719
000000000000000006a8,15.2222652435303,1.2908593416214,48.5849227905273,2.96312499046326,0.32421875,428.47265625,88.37890625,15,,102.415771484375,4097003642,3189866,-121.826078747054,38.0194504888524
000000000000000006be,7.83750009536743,0.8203125,91.2006607055664,2.51179695129395,-0.835117161273956,603.33203125,28.11328125,15,,115.143913269043,4096536217,3189866,31.0301217246497,50.8317320365058
000000000000000006d1,17.0601558685303,1.29480469226837,76.2053527832031,3.37246084213257,-0.0444531254470348,1286.16796875,13.71484375,15,,98.3407974243164,4091853990,3189866,-93.7073620685124,33.5311512417086
000000000000000006df,6.19609355926514,1.21300780773163,95.7858963012695,2.61566400527954,-1.37144529819489,1078.38671875,10.95703125,15,,372.475372314453,4091568315,3189866,-72.0741893762566,43.3305296850749
60,12.83203125,1.22304689884186,87.5180435180664,3.08453130722046,-0.555468738079071,1179.359375,14.796875,15,,156.350738525391,4091527780,3189866,-86.5042104905949,37.9689600876242
600,16.0750007629395,1.3484765291214,81.5439453125,3.41648435592651,-0.258164048194885,1245.71875,18.3515625,15,,95.6727142333984,4091428796,3189866,-92.5454897798244,35.0718687558973
703,14.1585941314697,1.24402344226837,83.868278503418,3.15687489509583,-0.421484380960465,1305.75390625,14.03125,15,,138.889617919922,4076260906,3189866,-87.9217497972832,36.5140312186028
729,1.208984375,0.957187473773956,119.390113830566,2.34394526481628,-1.99562501907349,579.7109375,48.94140625,15,,454.137664794922,4062699332,3189866,60.2229020739345,56.0577182073254
755,3.31484365463257,1.14999997615814,125.687889099121,2.69871091842651,-1.89507818222046,496.1953125,37.90234375,15,,190.592132568359,4022299399,3189866,85.5358007602117,52.3741796819033
0000000000000000076e,1.70585942268372,1.11726558208466,126.739532470703,2.552734375,-2.06644535064697,504.48828125,46.25,15,,331.998840332031,4009738219,3189866,86.476858364733,53.4001608659875
786,12.4906253814697,1.04499995708466,55.0274620056152,2.6484375,0.115781247615814,847.3671875,13.99609375,15,,61.0377197265625,3999177447,3189866,0.412038773742613,44.8660880193448
0000000000000000079a,11.4554691314697,1.1336327791214,56.7380485534668,2.78160166740418,-0.0638671889901161,506.82421875,28.171875,15,,786.425109863281,3999086811,3189866,-5.03709865019564,42.3703782098427
000000000000000007c8,9.224609375,1.02472651004791,69.017578125,2.55203127861023,-0.438242197036743,571.1015625,28.09765625,15,,891.417602539063,3998865513,3189866,33.7780695034421,41.3759184111053
000000000000000007ca,14.7464847564697,1.0732421875,64.8845291137695,3.1337890625,0.176992192864418,977.796875,56.41015625,15,,222.078857421875,3998850140,3189866,21.0681287840663,39.1006888531909
7,10.349609375,0.969218730926514,76.5927352905273,2.6790235042572,-0.441328138113022,533.015625,24.98828125,15,,120.230934143066,3998740082,3189866,18.025920467656,47.748517826808
801,16.6636714935303,1.30128908157349,48.0430068969727,3.17992186546326,0.479609370231628,1040.8828125,23.31640625,15,,36.107292175293,3998509369,3189866,-59.4285310576673,-34.452361387441
0000000000000000081f,9.89765644073486,0.862460911273956,55.0730094909668,2.28933596611023,-0.0822265595197678,623.57421875,11.71484375,15,,122.872970581055,3998346064,3189866,3.32808128494671,49.3969984361554
0000000000000000083d,7.99960947036743,1.17785155773163,104.769844055176,2.85050773620605,-1.33554685115814,871.3828125,37.06640625,15,,272.92138671875,3998144516,3189866,-89.7675411691445,42.5924191467991
864,18.3363285064697,1.23808598518372,46.7480850219727,3.24484372138977,0.656640648841858,1187.01171875,22.1015625,15,,16.1434936523438,3997862462,3189866,-58.1694815797216,-32.2096788081157
875,16.6576271057129,1.03893196582794,45.6421890258789,2.94817781448364,0.574550569057465,985.951904296875,21.9697513580322,15,,1.89210617542267,3994146407,3189866,-58.5358413222727,-34.3559689999687
0000000000000000087a,8.15234375,0.939999997615814,93.9307022094727,2.66546869277954,-0.902187526226044,835.23046875,14.73046875,15,,201.515029907227,3988577078,3189866,-82.1573896016748,43.0677102689848
0000000000000000088b,3.79999995231628,0.790000021457672,111.698394775391,2.41320323944092,-1.5496484041214,557.5390625,36.19140625,15,,81.3214950561523,3963546015,3189866,46.4942886371011,56.3122392363551
0000000000000000089d,9.06601524353027,0.884921848773956,60.6850395202637,2.31187510490418,-0.235117182135582,874.80078125,12.07421875,15,,336.527770996094,3960367600,3189866,5.95107167491833,48.2084607231678
000000000000000008bb,14.3703126907349,1.30968749523163,85.9058609008789,3.28761720657349,-0.489882826805115,1098.296875,28.13671875,15,,269.907104492188,3960147268,3189866,-94.7204207777437,36.7944105746413
8000000,9.875,0.885625004768372,64.2240219116211,2.40894532203674,-0.212421879172325,676.55078125,26.01171875,15,,265.985412597656,3959844821,3189866,9.16462094930728,49.0221396469964
80000000,8.97421836853027,0.77664065361023,54.3659362792969,2.13027334213257,-0.115078121423721,773.9609375,15.828125,15,,10.3554134368896,3959837069,3189866,6.60137805435077,52.5019106315792
0000000000000000090b,8.443359375,0.895820319652557,72.2598037719727,2.39710927009583,-0.515117168426514,562.40234375,39.46484375,15,,316.386657714844,3959556992,3189866,16.4388818117241,49.0859805967786
0000000000000000092c,9.49453163146973,0.745546877384186,54.2027359008789,2.14984369277954,-0.0409765616059303,791.39453125,13.03125,15,,22.7329444885254,3959292988,3189866,5.05812777076369,51.5217600881223
0000000000000000094d,12.3597660064697,1.22730469703674,84.8459777832031,3.00937509536743,-0.570429682731628,1166.5078125,15.3203125,15,,294.104614257813,3959024665,3189866,-84.105298846761,37.9429992012911
0000000000000000094f,15.296875,1.18250000476837,62.9357032775879,3.31390619277954,0.237695306539536,448.0078125,53.43359375,15,,688.91845703125,3958991418,3189866,-3.72573053958985,37.1060482290646
0000000000000000097b,15.6632814407349,1.15394532680511,65.7548446655273,3.38042974472046,0.283906251192093,395.8046875,42.984375,15,,321.601898193359,3958700642,3189866,-5.53710211041958,39.8975212932396
0000000000000000097c,7.74257802963257,0.908320307731628,65.6584777832031,2.24265623092651,-0.436328113079071,637.72265625,16.16015625,15,,363.320770263672,3958692932,3189866,10.5533678404935,50.4060394953375
993,13.6710939407349,0.782929658889771,75.2140655517578,2.88136720657349,0.0346484370529652,684.5859375,16.8984375,15,,2.24623656272888,3958509240,3189866,11.8323985502597,44.8333091675009
000000000000000009c8,3.71992182731628,1.15714848041534,97.0686721801758,2.3216016292572,-1.63144528865814,1091.58203125,17.734375,15,,668.1142578125,3958149182,3189866,-73.8204001033923,44.3948279245114
000000000000000009c9,13.6863279342651,1.33929681777954,80.065315246582,3.09710931777954,-0.447031259536743,1364.08203125,13,15,,262.56689453125,3958148210,3189866,-85.5823091841992,36.3868487383564
900000000,11.8832035064697,1.04925775527954,54.8781623840332,2.59558582305908,0.0525390617549419,895.58203125,12.9375,15,,213.256622314453,3957815529,3189866,0.849802101462555,45.067590336849
00000000000000000a44,10.3557205200195,0.584387302398682,47.8212432861328,2.04268717765808,0.176441490650177,623.368347167969,24.3161792755127,15,,51.848518371582,3957075365,3189866,1.67169914853265,50.7413995673651
00000000000000000a64,9.46835899353027,0.816445291042328,57.9546890258789,2.25058603286743,-0.121992185711861,775.65625,15.12890625,15,,115.435073852539,3956736399,3189866,7.2556797883271,50.8409712938885
00000000000000000a88,3.8203125,0.940390646457672,65.4283218383789,1.85894536972046,-0.997578144073486,990.046875,36.84375,15,,1867.98950195313,3956442274,3189866,12.5227877890616,46.5671503483144
00000000000000000a8d,13.2464847564697,0.905351579189301,74.8239059448242,2.95394539833069,-0.10152343660593,796.9609375,17.98046875,15,,21.4704666137695,3956433078,3189866,10.8995011006662,44.775082225945
00000000000000000a92,13.6683597564697,1.32957029342651,85.3512115478516,3.20957040786743,-0.583632826805115,1113.640625,25.7265625,15,,311.883666992188,3956387784,3189866,-94.4518580394968,36.6466582612354
00000000000000000abf,10.6531248092651,1.0144921541214,78.5687103271484,2.77566409111023,-0.467148423194885,611.51171875,23.07421875,15,,240.931274414063,3956045284,3189866,25.638930318901,43.0812079678736
00000000000000000b01,10.3792972564697,0.878398418426514,65.249137878418,2.51730465888977,-0.145937502384186,696.44921875,17.98828125,15,,108.676910400391,3955358505,3189866,8.38690021637368,49.2231603815868
00000000000000000b07,13.0933589935303,1.17644536495209,66.8822631835938,3.1396484375,0.0048437500372529,450.63671875,32.98828125,15,,772.255310058594,3955346926,3189866,-2.88440073012884,39.9180019443781
00000000000000000b2a,13.3070316314697,1.23007810115814,77.2103500366211,2.97566413879395,-0.374843746423721,1480.6484375,14.453125,15,,482.179321289063,3955152060,3189866,-85.6602319751081,35.7429813008451
00000000000000000b50,10.98046875,0.922226548194885,77.820426940918,2.71937489509583,-0.400859385728836,612.03125,24.0625,15,,143.580505371094,3954881789,3189866,18.0657313218612,46.3806885786635
00000000000000000b7f,9.88710975646973,0.922304689884186,76.3400421142578,2.59937500953674,-0.467851549386978,580.9296875,24.66796875,15,,342.844665527344,3954348355,3189866,17.9141620179535,47.106420652415
00000000000000000bcc,5.55625009536743,0.810546875,90.9985122680664,2.26613283157349,-1.11292970180511,615.5,32.2421875,15,,173.604278564453,3953553387,3189866,30.3372888984706,54.1485184184841
00000000000000000bcd,11.6484375,0.703984379768372,63.7432823181152,2.51999998092651,-0.0158593747764826,779.6640625,27.4375,15,,418.250091552734,3953552663,3189866,8.15070163357265,44.7537989366169
00000000000000000bce,14.201171875,1.06062495708466,54.9840240478516,2.95210933685303,0.280937492847443,793.734375,66.21484375,15,,865.468994140625,3953551721,3189866,-5.15723129167653,36.7507113843176
00000000000000000bda,14.203125,1.23734378814697,68.1900787353516,3.33746099472046,0.0687500014901161,428.11328125,39.6015625,15,,712.719604492188,3953413616,3189866,-3.41206845328836,39.2446509307014
00000000000000000c76,11.7433595657349,1.24089848995209,87.7835540771484,2.99624991416931,-0.691835939884186,1097.08984375,16.03515625,15,,208.332153320313,3951697136,3189866,-84.3122278902472,38.6785502155622
00000000000000000c78,7.17148447036743,0.883320331573486,64.1477737426758,2.15121102333069,-0.455468744039536,693.1953125,14.91015625,15,,594.818115234375,3951672953,3189866,10.4764215927153,50.7310187801127
00000000000000000c99,16.0042972564697,0.987421870231628,51.578556060791,2.998046875,0.510859370231628,679.203125,67.82421875,15,,668.394470214844,3949689246,3189866,-4.91613215681776,36.7341279874998
00000000000000000cb2,9.02617168426514,1.15824222564697,102.34449005127,2.89597654342651,-1.16863286495209,925.609375,31.33203125,15,,208.457382202148,3949171040,3189866,-88.4660187536647,41.8349204371429
00000000000000000cc4,6.13632822036743,0.745468735694885,79.842887878418,2.15687489509583,-0.784609377384186,637.765625,30.9375,15,,119.545288085938,3947546789,3189866,23.3114579330444,55.9264378132109
00000000000000000cfd,10.3386716842651,1.00542974472046,72.4176177978516,2.65601563453674,-0.371367186307907,832.3203125,22.3359375,15,,179.381805419922,3923674720,3189866,17.690520263719,45.344839403948
00000000000000000d0a,9.44648456573486,0.790195286273956,55.9546890258789,2.19421863555908,-0.09765625,855.91796875,9.01171875,15,,154.118881225586,3922384797,3189866,5.14788947496956,50.5091294525922
00000000000000000d0c,7.19843769073486,0.852929711341858,87.3920669555664,2.39390635490418,-0.885703146457672,658.6015625,39.81640625,15,,243.124145507813,3915684438,3189866,27.9699209354888,50.2291112837389
00000000000000000d19,0.468359380960465,0.941250026226044,132.134963989258,2.38671875,-2.28097653388977,419.27734375,51.7734375,15,,122.805068969727,3912368106,3189866,68.394200295273,56.3882981230237
00000000000000000d1a,5.51601552963257,0.829921901226044,96.6721496582031,2.38042974472046,-1.13410151004791,578.6953125,31.734375,15,,189.604904174805,3912327706,3189866,33.9702612179467,52.8498498276786
00000000000000000d29,3.82500004768372,0.817343771457672,103.405586242676,2.32050776481628,-1.47781252861023,597.09375,33.2890625,15,,106.679008483887,3912063449,3189866,39.7819815258437,57.7189919775951
00000000000000000d31,4.33828115463257,0.880195319652557,115.440895080566,2.54339838027954,-1.53738284111023,547.6640625,26.0078125,15,,235.053421020508,3903647877,3189866,45.2963199253855,53.1971602905293
00000000000000000d36,6.90000009536743,0.888671875,107.28343963623,2.71589851379395,-1.1433984041214,511.29296875,22.08203125,15,,109.220596313477,3903497863,3189866,39.9949883240658,50.2674283390912
00000000000000000d37,0.814843773841858,0.889999985694885,127.489532470703,2.3704297542572,-2.17085933685303,481.05859375,51.48046875,15,,80.1385650634766,3903473215,3189866,65.6881100980693,57.3837790559023
00000000000000000d38,4.45390605926514,0.871679663658142,114.485076904297,2.53667974472046,-1.50460934638977,540.59765625,27.9609375,15,,215.213134765625,3903469956,3189866,44.8070718169025,53.2018512648376
00000000000000000d48,3.71171879768372,0.828515648841858,115.508865356445,2.46624994277954,-1.62886714935303,541.49609375,33.96875,15,,121.296768188477,3902886273,3189866,47.8867321230606,55.3635877827397
00000000000000000d51,5.58437490463257,0.844140648841858,90.4830093383789,2.33437490463257,-1.13632810115814,1122.2265625,13.40234375,15,,71.9473724365234,3902584687,3189866,-63.351148745171,46.3536619671786
00000000000000000d55,5.15859365463257,1.11648440361023,109.317932128906,2.62355470657349,-1.68976557254791,981.58984375,12.9921875,15,,72.8673934936523,3902541839,3189866,-73.4309288400812,46.0278711260117
